item_id,text,system,score
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,0
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",gpt-4o-mini,1
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",llama-3-8b,0
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",mistral-7b,0
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",claude-haiku,0
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",gpt-4o,0
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",claude-sonnet,1
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",gemini-flash,1
item-162,"Given a config file about tone rewriting: Summarise what changed, in under twenty words. Answer concisely.",qwen-72b,0
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,gpt-4o-mini,1
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,llama-3-8b,0
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,mistral-7b,1
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,claude-haiku,1
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,gpt-4o,1
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,claude-sonnet,1
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,gemini-flash,1
item-163,Given a support ticket about citation lookup: List the table names this touches. Answer concisely.,qwen-72b,1
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o-mini,0
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,llama-3-8b,1
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,mistral-7b,0
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-haiku,1
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o,1
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-sonnet,1
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,gemini-flash,1
item-164,Given an email thread about arithmetic word problems: Extract every date and normalise it to ISO 8601. Answer concisely.,qwen-72b,0
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o-mini,1
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,llama-3-8b,0
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,mistral-7b,0
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-haiku,1
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o,1
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-sonnet,1
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gemini-flash,0
item-165,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else. Answer concisely.,qwen-72b,0
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o-mini,1
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,0
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,1
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,0
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,0
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,0
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,1
item-166,"Given a shell transcript about date parsing: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,1
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,gpt-4o-mini,0
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,llama-3-8b,1
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,mistral-7b,0
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,claude-haiku,1
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,gpt-4o,1
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,claude-sonnet,1
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,gemini-flash,1
item-167,Given a stack trace about unit conversion: Name the file most likely to contain the bug. Answer concisely.,qwen-72b,1
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,gpt-4o-mini,1
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,llama-3-8b,0
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,mistral-7b,0
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,claude-haiku,0
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,gpt-4o,1
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,claude-sonnet,1
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,gemini-flash,1
item-168,Given a support ticket about JSON extraction: List the table names this touches. Answer concisely.,qwen-72b,1
